salt,k(ms*cm-1),T,c_val,c_units,solvent_ratio_type,weighted_The number of atoms,weighted_The number of carbon atoms,weighted_The number of oxygen atoms,weighted_The ratio of carbon atoms to oxygen atoms,weighted_The number of rings,weighted_Molecular weight,weighted_Molecular radius,weighted_Molecular dipole moment,weighted_Average electronegativity,weighted_Average ionization energy,weighted_Average electron affinity,weighted_Number of hydrogen atoms,weighted_Hydrogen-to-carbon atom ratio,weighted_Number of sulfur atoms,weighted_Sulfur-to-carbon atom ratio,weighted_Number of nitrogen atoms,weighted_Nitrogen-to-carbon atom ratio,weighted_Number of fluorine atoms,weighted_Fluorine-to-carbon atom ratio,weighted_Number of chlorine atoms,weighted_Chlorine-to-carbon atom ratio,weighted_Number of silicon atoms,weighted_Silicon-to-carbon atom ratio,weighted_Number of halogen atoms,weighted_Halogen-to-carbon atom ratio,weighted_Average atomic mass,weighted_Average atomic mass of heavy atoms,weighted_Log P,weighted_Number of hydrogen bond acceptors,weighted_Number of rotatable bonds,weighted_Topological polar surface area ,weighted_Number of heavy atoms,weighted_Molecular complexity,weighted_Isotopic atom count,weighted_Number of undefined stereocenters,weighted_Number of covalent bond units,weighted_Boiling point,weighted_Melting point,weighted_Flash point,weighted_Density,weighted_Isochoric specific volume,weighted_Vapor density,weighted_Vapor pressure,weighted_Refractive index,weighted_Number of carbon-carbon double bonds,weighted_Number of carbon-carbon triple bonds,weighted_Number of ethers,weighted_Number of carbonyl groups,weighted_Number of ketones,weighted_Number of esters,weighted_Number of amines,weighted_Number of nitriles,weighted_Number of thioethers,weighted_Number of sulfoxides,weighted_Number of sulfones,weighted_Number of fluorides,weighted_Number of chlorides,weighted_Number of siloxanes,weighted_Maximum ring size,weighted_Minimum ring size,weighted_Number of rotatable bonds.1,weighted_Molar refractivity,weighted_Molecular polarizability,weighted_Molar volume,weighted_Water solubility,weighted_Lipid solubility,weighted_Viscosity,weighted_Surface tension,weighted_Polarizability,weighted_Number of chiral carbons,weighted_Is it a chiral molecule,weighted_Does it have stereocenters,weighted_Does it have a plane of symmetry,weighted_Does it have a center of symmetry,weighted_Rigidity/Flexibility,weighted_Number of aromatic rings,weighted_Number of aromatic bonds
LiFSI,7.439667245,282.8897228,1,1,1,13.5,3.7,3,1.231,0.3,99.28799999999998,3.574007,2.8347999999999995,2.9502,12.3217,-1.3502,6.8,1.799,0,0,0,0,0,0,0,0,0,0,0,0,7.499799999999999,13.813299999999998,0.72,3,2.1,35.5,6.699999999999999,60.12,0,0,1,149.64999999999998,0.7700000000000014,143.07,1.16642,0.8634,3.4271,19.04294,1.38974,0,0,1,1.7,0,1.7,0,0,0,0,0,0,0,0,1.5,1.5,1.4,20.3133,8.056914e-24,86.2375,2.6,2.3999999999999995,0.891,29.32,8.725000000000001,0,0,0,1,0.3,0.3,0,0
LiFSI,5.943977157,273.0531347,1,1,1,13.5,3.7,3,1.231,0.3,99.28799999999998,3.574007,2.8347999999999995,2.9502,12.3217,-1.3502,6.8,1.799,0,0,0,0,0,0,0,0,0,0,0,0,7.499799999999999,13.813299999999998,0.72,3,2.1,35.5,6.699999999999999,60.12,0,0,1,149.64999999999998,0.7700000000000014,143.07,1.16642,0.8634,3.4271,19.04294,1.38974,0,0,1,1.7,0,1.7,0,0,0,0,0,0,0,0,1.5,1.5,1.4,20.3133,8.056914e-24,86.2375,2.6,2.3999999999999995,0.891,29.32,8.725000000000001,0,0,0,1,0.3,0.3,0,0
LiFSI,4.534527977,263.0106197,1,1,1,13.5,3.7,3,1.231,0.3,99.28799999999998,3.574007,2.8347999999999995,2.9502,12.3217,-1.3502,6.8,1.799,0,0,0,0,0,0,0,0,0,0,0,0,7.499799999999999,13.813299999999998,0.72,3,2.1,35.5,6.699999999999999,60.12,0,0,1,149.64999999999998,0.7700000000000014,143.07,1.16642,0.8634,3.4271,19.04294,1.38974,0,0,1,1.7,0,1.7,0,0,0,0,0,0,0,0,1.5,1.5,1.4,20.3133,8.056914e-24,86.2375,2.6,2.3999999999999995,0.891,29.32,8.725000000000001,0,0,0,1,0.3,0.3,0,0
LiFSI,3.346973534,253.2231362,1,1,1,13.5,3.7,3,1.231,0.3,99.28799999999998,3.574007,2.8347999999999995,2.9502,12.3217,-1.3502,6.8,1.799,0,0,0,0,0,0,0,0,0,0,0,0,7.499799999999999,13.813299999999998,0.72,3,2.1,35.5,6.699999999999999,60.12,0,0,1,149.64999999999998,0.7700000000000014,143.07,1.16642,0.8634,3.4271,19.04294,1.38974,0,0,1,1.7,0,1.7,0,0,0,0,0,0,0,0,1.5,1.5,1.4,20.3133,8.056914e-24,86.2375,2.6,2.3999999999999995,0.891,29.32,8.725000000000001,0,0,0,1,0.3,0.3,0,0
LiFSI,12.3682667,332.6084723,1,1,1,13.5,3.7,3,1.231,0.3,99.28799999999998,3.574007,2.8347999999999995,2.9502,12.3217,-1.3502,6.8,1.799,0,0,0,0,0,0,0,0,0,0,0,0,7.499799999999999,13.813299999999998,0.72,3,2.1,35.5,6.699999999999999,60.12,0,0,1,149.64999999999998,0.7700000000000014,143.07,1.16642,0.8634,3.4271,19.04294,1.38974,0,0,1,1.7,0,1.7,0,0,0,0,0,0,0,0,1.5,1.5,1.4,20.3133,8.056914e-24,86.2375,2.6,2.3999999999999995,0.891,29.32,8.725000000000001,0,0,0,1,0.3,0.3,0,0
LiFSI,10.9825629,322.7762915,1,1,1,13.5,3.7,3,1.231,0.3,99.28799999999998,3.574007,2.8347999999999995,2.9502,12.3217,-1.3502,6.8,1.799,0,0,0,0,0,0,0,0,0,0,0,0,7.499799999999999,13.813299999999998,0.72,3,2.1,35.5,6.699999999999999,60.12,0,0,1,149.64999999999998,0.7700000000000014,143.07,1.16642,0.8634,3.4271,19.04294,1.38974,0,0,1,1.7,0,1.7,0,0,0,0,0,0,0,0,1.5,1.5,1.4,20.3133,8.056914e-24,86.2375,2.6,2.3999999999999995,0.891,29.32,8.725000000000001,0,0,0,1,0.3,0.3,0,0
LiFSI,9.624200289,312.8052904,1,1,1,13.5,3.7,3,1.231,0.3,99.28799999999998,3.574007,2.8347999999999995,2.9502,12.3217,-1.3502,6.8,1.799,0,0,0,0,0,0,0,0,0,0,0,0,7.499799999999999,13.813299999999998,0.72,3,2.1,35.5,6.699999999999999,60.12,0,0,1,149.64999999999998,0.7700000000000014,143.07,1.16642,0.8634,3.4271,19.04294,1.38974,0,0,1,1.7,0,1.7,0,0,0,0,0,0,0,0,1.5,1.5,1.4,20.3133,8.056914e-24,86.2375,2.6,2.3999999999999995,0.891,29.32,8.725000000000001,0,0,0,1,0.3,0.3,0,0
LiFSI,8.268462264,302.7744584,1,1,1,13.5,3.7,3,1.231,0.3,99.28799999999998,3.574007,2.8347999999999995,2.9502,12.3217,-1.3502,6.8,1.799,0,0,0,0,0,0,0,0,0,0,0,0,7.499799999999999,13.813299999999998,0.72,3,2.1,35.5,6.699999999999999,60.12,0,0,1,149.64999999999998,0.7700000000000014,143.07,1.16642,0.8634,3.4271,19.04294,1.38974,0,0,1,1.7,0,1.7,0,0,0,0,0,0,0,0,1.5,1.5,1.4,20.3133,8.056914e-24,86.2375,2.6,2.3999999999999995,0.891,29.32,8.725000000000001,0,0,0,1,0.3,0.3,0,0
LiFSI,7.638732831,297.7574305,1,1,1,13.5,3.7,3,1.231,0.3,99.28799999999998,3.574007,2.8347999999999995,2.9502,12.3217,-1.3502,6.8,1.799,0,0,0,0,0,0,0,0,0,0,0,0,7.499799999999999,13.813299999999998,0.72,3,2.1,35.5,6.699999999999999,60.12,0,0,1,149.64999999999998,0.7700000000000014,143.07,1.16642,0.8634,3.4271,19.04294,1.38974,0,0,1,1.7,0,1.7,0,0,0,0,0,0,0,0,1.5,1.5,1.4,20.3133,8.056914e-24,86.2375,2.6,2.3999999999999995,0.891,29.32,8.725000000000001,0,0,0,1,0.3,0.3,0,0
LiFSI,6.964404506,292.9069031,1,1,1,13.5,3.7,3,1.231,0.3,99.28799999999998,3.574007,2.8347999999999995,2.9502,12.3217,-1.3502,6.8,1.799,0,0,0,0,0,0,0,0,0,0,0,0,7.499799999999999,13.813299999999998,0.72,3,2.1,35.5,6.699999999999999,60.12,0,0,1,149.64999999999998,0.7700000000000014,143.07,1.16642,0.8634,3.4271,19.04294,1.38974,0,0,1,1.7,0,1.7,0,0,0,0,0,0,0,0,1.5,1.5,1.4,20.3133,8.056914e-24,86.2375,2.6,2.3999999999999995,0.891,29.32,8.725000000000001,0,0,0,1,0.3,0.3,0,0
LiFSI,5.675556682,282.9460375,1,1,1,13.5,3.7,3,1.231,0.3,99.28799999999998,3.574007,2.8347999999999995,2.9502,12.3217,-1.3502,6.8,1.799,0,0,0,0,0,0,0,0,0,0,0,0,7.499799999999999,13.813299999999998,0.72,3,2.1,35.5,6.699999999999999,60.12,0,0,1,149.64999999999998,0.7700000000000014,143.07,1.16642,0.8634,3.4271,19.04294,1.38974,0,0,1,1.7,0,1.7,0,0,0,0,0,0,0,0,1.5,1.5,1.4,20.3133,8.056914e-24,86.2375,2.6,2.3999999999999995,0.891,29.32,8.725000000000001,0,0,0,1,0.3,0.3,0,0
LiFSI,4.504692324,272.9725552,1,1,1,13.5,3.7,3,1.231,0.3,99.28799999999998,3.574007,2.8347999999999995,2.9502,12.3217,-1.3502,6.8,1.799,0,0,0,0,0,0,0,0,0,0,0,0,7.499799999999999,13.813299999999998,0.72,3,2.1,35.5,6.699999999999999,60.12,0,0,1,149.64999999999998,0.7700000000000014,143.07,1.16642,0.8634,3.4271,19.04294,1.38974,0,0,1,1.7,0,1.7,0,0,0,0,0,0,0,0,1.5,1.5,1.4,20.3133,8.056914e-24,86.2375,2.6,2.3999999999999995,0.891,29.32,8.725000000000001,0,0,0,1,0.3,0.3,0,0
LiFSI,3.391455968,263.0628597,1,1,1,13.5,3.7,3,1.231,0.3,99.28799999999998,3.574007,2.8347999999999995,2.9502,12.3217,-1.3502,6.8,1.799,0,0,0,0,0,0,0,0,0,0,0,0,7.499799999999999,13.813299999999998,0.72,3,2.1,35.5,6.699999999999999,60.12,0,0,1,149.64999999999998,0.7700000000000014,143.07,1.16642,0.8634,3.4271,19.04294,1.38974,0,0,1,1.7,0,1.7,0,0,0,0,0,0,0,0,1.5,1.5,1.4,20.3133,8.056914e-24,86.2375,2.6,2.3999999999999995,0.891,29.32,8.725000000000001,0,0,0,1,0.3,0.3,0,0
LiFSI,2.406050072,253.1626323,1,1,1,13.5,3.7,3,1.231,0.3,99.28799999999998,3.574007,2.8347999999999995,2.9502,12.3217,-1.3502,6.8,1.799,0,0,0,0,0,0,0,0,0,0,0,0,7.499799999999999,13.813299999999998,0.72,3,2.1,35.5,6.699999999999999,60.12,0,0,1,149.64999999999998,0.7700000000000014,143.07,1.16642,0.8634,3.4271,19.04294,1.38974,0,0,1,1.7,0,1.7,0,0,0,0,0,0,0,0,1.5,1.5,1.4,20.3133,8.056914e-24,86.2375,2.6,2.3999999999999995,0.891,29.32,8.725000000000001,0,0,0,1,0.3,0.3,0,0
LiPF6,15.68624976,332.5401445,1,1,1,13.5,3.7,3,1.231,0.3,99.28799999999998,3.574007,2.8347999999999995,2.9502,12.3217,-1.3502,6.8,1.799,0,0,0,0,0,0,0,0,0,0,0,0,7.499799999999999,13.813299999999998,0.72,3,2.1,35.5,6.699999999999999,60.12,0,0,1,149.64999999999998,0.7700000000000014,143.07,1.16642,0.8634,3.4271,19.04294,1.38974,0,0,1,1.7,0,1.7,0,0,0,0,0,0,0,0,1.5,1.5,1.4,20.3133,8.056914e-24,86.2375,2.6,2.3999999999999995,0.891,29.32,8.725000000000001,0,0,0,1,0.3,0.3,0,0
LiPF6,13.83716218,322.7137304,1,1,1,13.5,3.7,3,1.231,0.3,99.28799999999998,3.574007,2.8347999999999995,2.9502,12.3217,-1.3502,6.8,1.799,0,0,0,0,0,0,0,0,0,0,0,0,7.499799999999999,13.813299999999998,0.72,3,2.1,35.5,6.699999999999999,60.12,0,0,1,149.64999999999998,0.7700000000000014,143.07,1.16642,0.8634,3.4271,19.04294,1.38974,0,0,1,1.7,0,1.7,0,0,0,0,0,0,0,0,1.5,1.5,1.4,20.3133,8.056914e-24,86.2375,2.6,2.3999999999999995,0.891,29.32,8.725000000000001,0,0,0,1,0.3,0.3,0,0
LiPF6,12.04594933,312.5720753,1,1,1,13.5,3.7,3,1.231,0.3,99.28799999999998,3.574007,2.8347999999999995,2.9502,12.3217,-1.3502,6.8,1.799,0,0,0,0,0,0,0,0,0,0,0,0,7.499799999999999,13.813299999999998,0.72,3,2.1,35.5,6.699999999999999,60.12,0,0,1,149.64999999999998,0.7700000000000014,143.07,1.16642,0.8634,3.4271,19.04294,1.38974,0,0,1,1.7,0,1.7,0,0,0,0,0,0,0,0,1.5,1.5,1.4,20.3133,8.056914e-24,86.2375,2.6,2.3999999999999995,0.891,29.32,8.725000000000001,0,0,0,1,0.3,0.3,0,0
LiPF6,10.21332669,302.7241275,1,1,1,13.5,3.7,3,1.231,0.3,99.28799999999998,3.574007,2.8347999999999995,2.9502,12.3217,-1.3502,6.8,1.799,0,0,0,0,0,0,0,0,0,0,0,0,7.499799999999999,13.813299999999998,0.72,3,2.1,35.5,6.699999999999999,60.12,0,0,1,149.64999999999998,0.7700000000000014,143.07,1.16642,0.8634,3.4271,19.04294,1.38974,0,0,1,1.7,0,1.7,0,0,0,0,0,0,0,0,1.5,1.5,1.4,20.3133,8.056914e-24,86.2375,2.6,2.3999999999999995,0.891,29.32,8.725000000000001,0,0,0,1,0.3,0.3,0,0
LiPF6,9.373393367,297.8700566,1,1,1,13.5,3.7,3,1.231,0.3,99.28799999999998,3.574007,2.8347999999999995,2.9502,12.3217,-1.3502,6.8,1.799,0,0,0,0,0,0,0,0,0,0,0,0,7.499799999999999,13.813299999999998,0.72,3,2.1,35.5,6.699999999999999,60.12,0,0,1,149.64999999999998,0.7700000000000014,143.07,1.16642,0.8634,3.4271,19.04294,1.38974,0,0,1,1.7,0,1.7,0,0,0,0,0,0,0,0,1.5,1.5,1.4,20.3133,8.056914e-24,86.2375,2.6,2.3999999999999995,0.891,29.32,8.725000000000001,0,0,0,1,0.3,0.3,0,0
LiPF6,8.545933527,292.706816,1,1,1,13.5,3.7,3,1.231,0.3,99.28799999999998,3.574007,2.8347999999999995,2.9502,12.3217,-1.3502,6.8,1.799,0,0,0,0,0,0,0,0,0,0,0,0,7.499799999999999,13.813299999999998,0.72,3,2.1,35.5,6.699999999999999,60.12,0,0,1,149.64999999999998,0.7700000000000014,143.07,1.16642,0.8634,3.4271,19.04294,1.38974,0,0,1,1.7,0,1.7,0,0,0,0,0,0,0,0,1.5,1.5,1.4,20.3133,8.056914e-24,86.2375,2.6,2.3999999999999995,0.891,29.32,8.725000000000001,0,0,0,1,0.3,0.3,0,0
LiPF6,6.873059177,282.9062028,1,1,1,13.5,3.7,3,1.231,0.3,99.28799999999998,3.574007,2.8347999999999995,2.9502,12.3217,-1.3502,6.8,1.799,0,0,0,0,0,0,0,0,0,0,0,0,7.499799999999999,13.813299999999998,0.72,3,2.1,35.5,6.699999999999999,60.12,0,0,1,149.64999999999998,0.7700000000000014,143.07,1.16642,0.8634,3.4271,19.04294,1.38974,0,0,1,1.7,0,1.7,0,0,0,0,0,0,0,0,1.5,1.5,1.4,20.3133,8.056914e-24,86.2375,2.6,2.3999999999999995,0.891,29.32,8.725000000000001,0,0,0,1,0.3,0.3,0,0
LiPF6,5.348178506,272.939314,1,1,1,13.5,3.7,3,1.231,0.3,99.28799999999998,3.574007,2.8347999999999995,2.9502,12.3217,-1.3502,6.8,1.799,0,0,0,0,0,0,0,0,0,0,0,0,7.499799999999999,13.813299999999998,0.72,3,2.1,35.5,6.699999999999999,60.12,0,0,1,149.64999999999998,0.7700000000000014,143.07,1.16642,0.8634,3.4271,19.04294,1.38974,0,0,1,1.7,0,1.7,0,0,0,0,0,0,0,0,1.5,1.5,1.4,20.3133,8.056914e-24,86.2375,2.6,2.3999999999999995,0.891,29.32,8.725000000000001,0,0,0,1,0.3,0.3,0,0
LiPF6,4,263.0331754,1,1,1,13.5,3.7,3,1.231,0.3,99.28799999999998,3.574007,2.8347999999999995,2.9502,12.3217,-1.3502,6.8,1.799,0,0,0,0,0,0,0,0,0,0,0,0,7.499799999999999,13.813299999999998,0.72,3,2.1,35.5,6.699999999999999,60.12,0,0,1,149.64999999999998,0.7700000000000014,143.07,1.16642,0.8634,3.4271,19.04294,1.38974,0,0,1,1.7,0,1.7,0,0,0,0,0,0,0,0,1.5,1.5,1.4,20.3133,8.056914e-24,86.2375,2.6,2.3999999999999995,0.891,29.32,8.725000000000001,0,0,0,1,0.3,0.3,0,0
LiPF6,2.76382576,253.1395384,1,1,1,13.5,3.7,3,1.231,0.3,99.28799999999998,3.574007,2.8347999999999995,2.9502,12.3217,-1.3502,6.8,1.799,0,0,0,0,0,0,0,0,0,0,0,0,7.499799999999999,13.813299999999998,0.72,3,2.1,35.5,6.699999999999999,60.12,0,0,1,149.64999999999998,0.7700000000000014,143.07,1.16642,0.8634,3.4271,19.04294,1.38974,0,0,1,1.7,0,1.7,0,0,0,0,0,0,0,0,1.5,1.5,1.4,20.3133,8.056914e-24,86.2375,2.6,2.3999999999999995,0.891,29.32,8.725000000000001,0,0,0,1,0.3,0.3,0,0
LiBF4,6.103022078,332.8117237,1,1,1,13.5,3.7,3,1.231,0.3,99.28799999999998,3.574007,2.8347999999999995,2.9502,12.3217,-1.3502,6.8,1.799,0,0,0,0,0,0,0,0,0,0,0,0,7.499799999999999,13.813299999999998,0.72,3,2.1,35.5,6.699999999999999,60.12,0,0,1,149.64999999999998,0.7700000000000014,143.07,1.16642,0.8634,3.4271,19.04294,1.38974,0,0,1,1.7,0,1.7,0,0,0,0,0,0,0,0,1.5,1.5,1.4,20.3133,8.056914e-24,86.2375,2.6,2.3999999999999995,0.891,29.32,8.725000000000001,0,0,0,1,0.3,0.3,0,0
LiBF4,5.419257645,322.9677005,1,1,1,13.5,3.7,3,1.231,0.3,99.28799999999998,3.574007,2.8347999999999995,2.9502,12.3217,-1.3502,6.8,1.799,0,0,0,0,0,0,0,0,0,0,0,0,7.499799999999999,13.813299999999998,0.72,3,2.1,35.5,6.699999999999999,60.12,0,0,1,149.64999999999998,0.7700000000000014,143.07,1.16642,0.8634,3.4271,19.04294,1.38974,0,0,1,1.7,0,1.7,0,0,0,0,0,0,0,0,1.5,1.5,1.4,20.3133,8.056914e-24,86.2375,2.6,2.3999999999999995,0.891,29.32,8.725000000000001,0,0,0,1,0.3,0.3,0,0
LiBF4,4.748984501,312.985053,1,1,1,13.5,3.7,3,1.231,0.3,99.28799999999998,3.574007,2.8347999999999995,2.9502,12.3217,-1.3502,6.8,1.799,0,0,0,0,0,0,0,0,0,0,0,0,7.499799999999999,13.813299999999998,0.72,3,2.1,35.5,6.699999999999999,60.12,0,0,1,149.64999999999998,0.7700000000000014,143.07,1.16642,0.8634,3.4271,19.04294,1.38974,0,0,1,1.7,0,1.7,0,0,0,0,0,0,0,0,1.5,1.5,1.4,20.3133,8.056914e-24,86.2375,2.6,2.3999999999999995,0.891,29.32,8.725000000000001,0,0,0,1,0.3,0.3,0,0
LiBF4,4.080006438,302.9428736,1,1,1,13.5,3.7,3,1.231,0.3,99.28799999999998,3.574007,2.8347999999999995,2.9502,12.3217,-1.3502,6.8,1.799,0,0,0,0,0,0,0,0,0,0,0,0,7.499799999999999,13.813299999999998,0.72,3,2.1,35.5,6.699999999999999,60.12,0,0,1,149.64999999999998,0.7700000000000014,143.07,1.16642,0.8634,3.4271,19.04294,1.38974,0,0,1,1.7,0,1.7,0,0,0,0,0,0,0,0,1.5,1.5,1.4,20.3133,8.056914e-24,86.2375,2.6,2.3999999999999995,0.891,29.32,8.725000000000001,0,0,0,1,0.3,0.3,0,0
LiBF4,3.719833623,298.0833662,1,1,1,13.5,3.7,3,1.231,0.3,99.28799999999998,3.574007,2.8347999999999995,2.9502,12.3217,-1.3502,6.8,1.799,0,0,0,0,0,0,0,0,0,0,0,0,7.499799999999999,13.813299999999998,0.72,3,2.1,35.5,6.699999999999999,60.12,0,0,1,149.64999999999998,0.7700000000000014,143.07,1.16642,0.8634,3.4271,19.04294,1.38974,0,0,1,1.7,0,1.7,0,0,0,0,0,0,0,0,1.5,1.5,1.4,20.3133,8.056914e-24,86.2375,2.6,2.3999999999999995,0.891,29.32,8.725000000000001,0,0,0,1,0.3,0.3,0,0
LiBF4,3.436529588,293.0645169,1,1,1,13.5,3.7,3,1.231,0.3,99.28799999999998,3.574007,2.8347999999999995,2.9502,12.3217,-1.3502,6.8,1.799,0,0,0,0,0,0,0,0,0,0,0,0,7.499799999999999,13.813299999999998,0.72,3,2.1,35.5,6.699999999999999,60.12,0,0,1,149.64999999999998,0.7700000000000014,143.07,1.16642,0.8634,3.4271,19.04294,1.38974,0,0,1,1.7,0,1.7,0,0,0,0,0,0,0,0,1.5,1.5,1.4,20.3133,8.056914e-24,86.2375,2.6,2.3999999999999995,0.891,29.32,8.725000000000001,0,0,0,1,0.3,0.3,0,0
LiBF4,2.856573625,283.0889854,1,1,1,13.5,3.7,3,1.231,0.3,99.28799999999998,3.574007,2.8347999999999995,2.9502,12.3217,-1.3502,6.8,1.799,0,0,0,0,0,0,0,0,0,0,0,0,7.499799999999999,13.813299999999998,0.72,3,2.1,35.5,6.699999999999999,60.12,0,0,1,149.64999999999998,0.7700000000000014,143.07,1.16642,0.8634,3.4271,19.04294,1.38974,0,0,1,1.7,0,1.7,0,0,0,0,0,0,0,0,1.5,1.5,1.4,20.3133,8.056914e-24,86.2375,2.6,2.3999999999999995,0.891,29.32,8.725000000000001,0,0,0,1,0.3,0.3,0,0
LiBF4,2.29739671,273.103041,1,1,1,13.5,3.7,3,1.231,0.3,99.28799999999998,3.574007,2.8347999999999995,2.9502,12.3217,-1.3502,6.8,1.799,0,0,0,0,0,0,0,0,0,0,0,0,7.499799999999999,13.813299999999998,0.72,3,2.1,35.5,6.699999999999999,60.12,0,0,1,149.64999999999998,0.7700000000000014,143.07,1.16642,0.8634,3.4271,19.04294,1.38974,0,0,1,1.7,0,1.7,0,0,0,0,0,0,0,0,1.5,1.5,1.4,20.3133,8.056914e-24,86.2375,2.6,2.3999999999999995,0.891,29.32,8.725000000000001,0,0,0,1,0.3,0.3,0,0
LiBF4,1.764240962,263.1804756,1,1,1,13.5,3.7,3,1.231,0.3,99.28799999999998,3.574007,2.8347999999999995,2.9502,12.3217,-1.3502,6.8,1.799,0,0,0,0,0,0,0,0,0,0,0,0,7.499799999999999,13.813299999999998,0.72,3,2.1,35.5,6.699999999999999,60.12,0,0,1,149.64999999999998,0.7700000000000014,143.07,1.16642,0.8634,3.4271,19.04294,1.38974,0,0,1,1.7,0,1.7,0,0,0,0,0,0,0,0,1.5,1.5,1.4,20.3133,8.056914e-24,86.2375,2.6,2.3999999999999995,0.891,29.32,8.725000000000001,0,0,0,1,0.3,0.3,0,0
LiBF4,1.293633165,253.3816835,1,1,1,13.5,3.7,3,1.231,0.3,99.28799999999998,3.574007,2.8347999999999995,2.9502,12.3217,-1.3502,6.8,1.799,0,0,0,0,0,0,0,0,0,0,0,0,7.499799999999999,13.813299999999998,0.72,3,2.1,35.5,6.699999999999999,60.12,0,0,1,149.64999999999998,0.7700000000000014,143.07,1.16642,0.8634,3.4271,19.04294,1.38974,0,0,1,1.7,0,1.7,0,0,0,0,0,0,0,0,1.5,1.5,1.4,20.3133,8.056914e-24,86.2375,2.6,2.3999999999999995,0.891,29.32,8.725000000000001,0,0,0,1,0.3,0.3,0,0
LiBF4,10.48660798,332.6559387,1,1,1,13.5,3.7,3,1.231,0.3,99.28799999999998,3.574007,2.8347999999999995,2.9502,12.3217,-1.3502,6.8,1.799,0,0,0,0,0,0,0,0,0,0,0,0,7.499799999999999,13.813299999999998,0.72,3,2.1,35.5,6.699999999999999,60.12,0,0,1,149.64999999999998,0.7700000000000014,143.07,1.16642,0.8634,3.4271,19.04294,1.38974,0,0,1,1.7,0,1.7,0,0,0,0,0,0,0,0,1.5,1.5,1.4,20.3133,8.056914e-24,86.2375,2.6,2.3999999999999995,0.891,29.32,8.725000000000001,0,0,0,1,0.3,0.3,0,0
LiBF4,9.311719622,322.8209929,1,1,1,13.5,3.7,3,1.231,0.3,99.28799999999998,3.574007,2.8347999999999995,2.9502,12.3217,-1.3502,6.8,1.799,0,0,0,0,0,0,0,0,0,0,0,0,7.499799999999999,13.813299999999998,0.72,3,2.1,35.5,6.699999999999999,60.12,0,0,1,149.64999999999998,0.7700000000000014,143.07,1.16642,0.8634,3.4271,19.04294,1.38974,0,0,1,1.7,0,1.7,0,0,0,0,0,0,0,0,1.5,1.5,1.4,20.3133,8.056914e-24,86.2375,2.6,2.3999999999999995,0.891,29.32,8.725000000000001,0,0,0,1,0.3,0.3,0,0
LiBF4,8.052985912,312.8506316,1,1,1,13.5,3.7,3,1.231,0.3,99.28799999999998,3.574007,2.8347999999999995,2.9502,12.3217,-1.3502,6.8,1.799,0,0,0,0,0,0,0,0,0,0,0,0,7.499799999999999,13.813299999999998,0.72,3,2.1,35.5,6.699999999999999,60.12,0,0,1,149.64999999999998,0.7700000000000014,143.07,1.16642,0.8634,3.4271,19.04294,1.38974,0,0,1,1.7,0,1.7,0,0,0,0,0,0,0,0,1.5,1.5,1.4,20.3133,8.056914e-24,86.2375,2.6,2.3999999999999995,0.891,29.32,8.725000000000001,0,0,0,1,0.3,0.3,0,0
LiBF4,6.827836782,302.8200851,1,1,1,13.5,3.7,3,1.231,0.3,99.28799999999998,3.574007,2.8347999999999995,2.9502,12.3217,-1.3502,6.8,1.799,0,0,0,0,0,0,0,0,0,0,0,0,7.499799999999999,13.813299999999998,0.72,3,2.1,35.5,6.699999999999999,60.12,0,0,1,149.64999999999998,0.7700000000000014,143.07,1.16642,0.8634,3.4271,19.04294,1.38974,0,0,1,1.7,0,1.7,0,0,0,0,0,0,0,0,1.5,1.5,1.4,20.3133,8.056914e-24,86.2375,2.6,2.3999999999999995,0.891,29.32,8.725000000000001,0,0,0,1,0.3,0.3,0,0
LiBF4,6.266322617,297.9629611,1,1,1,13.5,3.7,3,1.231,0.3,99.28799999999998,3.574007,2.8347999999999995,2.9502,12.3217,-1.3502,6.8,1.799,0,0,0,0,0,0,0,0,0,0,0,0,7.499799999999999,13.813299999999998,0.72,3,2.1,35.5,6.699999999999999,60.12,0,0,1,149.64999999999998,0.7700000000000014,143.07,1.16642,0.8634,3.4271,19.04294,1.38974,0,0,1,1.7,0,1.7,0,0,0,0,0,0,0,0,1.5,1.5,1.4,20.3133,8.056914e-24,86.2375,2.6,2.3999999999999995,0.891,29.32,8.725000000000001,0,0,0,1,0.3,0.3,0,0
LiBF4,5.75098679,292.9496041,1,1,1,13.5,3.7,3,1.231,0.3,99.28799999999998,3.574007,2.8347999999999995,2.9502,12.3217,-1.3502,6.8,1.799,0,0,0,0,0,0,0,0,0,0,0,0,7.499799999999999,13.813299999999998,0.72,3,2.1,35.5,6.699999999999999,60.12,0,0,1,149.64999999999998,0.7700000000000014,143.07,1.16642,0.8634,3.4271,19.04294,1.38974,0,0,1,1.7,0,1.7,0,0,0,0,0,0,0,0,1.5,1.5,1.4,20.3133,8.056914e-24,86.2375,2.6,2.3999999999999995,0.891,29.32,8.725000000000001,0,0,0,1,0.3,0.3,0,0
