k,salt,T,c,The number of atoms,The number of carbon atoms,The number of oxygen atoms,The ratio of carbon atoms to oxygen atoms,The number of rings,Molecular weight,Molecular radius,Molecular dipole moment,Average electronegativity,Average ionization energy,Average electron affinity
7.236363636,LiBOB,292.65,0.807619048,13.4,4,2.6,1.598,0.6,96.498,3.180296,2.7376,2.8974,12.1814,-1.3384
8.763636364,LiBOB,302.55,0.805714286,13.4,4,2.6,1.598,0.6,96.498,3.180296,2.7376,2.8974,12.1814,-1.3384
10.32727273,LiBOB,312.45,0.805714286,13.4,4,2.6,1.598,0.6,96.498,3.180296,2.7376,2.8974,12.1814,-1.3384
11.96363636,LiBOB,322.35,0.805714286,13.4,4,2.6,1.598,0.6,96.498,3.180296,2.7376,2.8974,12.1814,-1.3384
13.56363636,LiBOB,332.15,0.805714286,13.4,4,2.6,1.598,0.6,96.498,3.180296,2.7376,2.8974,12.1814,-1.3384
4.327272727,LiBOB,272.95,0.921904762,13.4,4,2.6,1.598,0.6,96.498,3.180296,2.7376,2.8974,12.1814,-1.3384
5.672727273,LiBOB,282.85,0.921904762,13.4,4,2.6,1.598,0.6,96.498,3.180296,2.7376,2.8974,12.1814,-1.3384
7.090909091,LiBOB,292.65,0.921904762,13.4,4,2.6,1.598,0.6,96.498,3.180296,2.7376,2.8974,12.1814,-1.3384
8.690909091,LiBOB,302.55,0.923809524,13.4,4,2.6,1.598,0.6,96.498,3.180296,2.7376,2.8974,12.1814,-1.3384
10.29090909,LiBOB,312.45,0.921904762,13.4,4,2.6,1.598,0.6,96.498,3.180296,2.7376,2.8974,12.1814,-1.3384
11.96363636,LiBOB,322.35,0.923809524,13.4,4,2.6,1.598,0.6,96.498,3.180296,2.7376,2.8974,12.1814,-1.3384
13.67272727,LiBOB,332.15,0.923809524,13.4,4,2.6,1.598,0.6,96.498,3.180296,2.7376,2.8974,12.1814,-1.3384
6.872727273,LiBOB,292.65,1.036190476,13.4,4,2.6,1.598,0.6,96.498,3.180296,2.7376,2.8974,12.1814,-1.3384
8.4,LiBOB,302.55,1.034285714,13.4,4,2.6,1.598,0.6,96.498,3.180296,2.7376,2.8974,12.1814,-1.3384
10.10909091,LiBOB,312.45,1.034285714,13.4,4,2.6,1.598,0.6,96.498,3.180296,2.7376,2.8974,12.1814,-1.3384
11.81818182,LiBOB,322.35,1.034285714,13.4,4,2.6,1.598,0.6,96.498,3.180296,2.7376,2.8974,12.1814,-1.3384
13.56363636,LiBOB,332.15,1.034285714,13.4,4,2.6,1.598,0.6,96.498,3.180296,2.7376,2.8974,12.1814,-1.3384
6.826225455,LiPF6,273.0330409,1.2,11.65,3.05,3,1.0165,0.25,90.276,3.1451315,2.7615,2.9918,12.43155,-1.3593
7.76113726,LiPF6,278.0622807,1.2,11.65,3.05,3,1.0165,0.25,90.276,3.1451315,2.7615,2.9918,12.43155,-1.3593
8.761089716,LiPF6,283.0915205,1.2,11.65,3.05,3,1.0165,0.25,90.276,3.1451315,2.7615,2.9918,12.43155,-1.3593
9.826273,LiPF6,288.0038012,1.2,11.65,3.05,3,1.0165,0.25,90.276,3.1451315,2.7615,2.9918,12.43155,-1.3593
10.92359625,LiPF6,293.15,1.2,11.65,3.05,3,1.0165,0.25,90.276,3.1451315,2.7615,2.9918,12.43155,-1.3593
12.08634051,LiPF6,298.0622807,1.2,11.65,3.05,3,1.0165,0.25,90.276,3.1451315,2.7615,2.9918,12.43155,-1.3593
13.11881329,LiPF6,303.0915205,1.2,11.65,3.05,3,1.0165,0.25,90.276,3.1451315,2.7615,2.9918,12.43155,-1.3593
13.9236438,LiPF6,308.1207602,1.2,11.65,3.05,3,1.0165,0.25,90.276,3.1451315,2.7615,2.9918,12.43155,-1.3593
14.69614415,LiPF6,313.0330409,1.2,11.65,3.05,3,1.0165,0.25,90.276,3.1451315,2.7615,2.9918,12.43155,-1.3593
7.320754717,LiPF6,273.15,0.484489926,12.3,3.4,2.7,1.282,0.3,90.282,3.197336,2.2534,2.9427,12.3016,-1.3484
8.603773585,LiPF6,283.15,0.481771666,12.3,3.4,2.7,1.282,0.3,90.282,3.197336,2.2534,2.9427,12.3016,-1.3484
9.962264151,LiPF6,293.15,0.478893508,12.3,3.4,2.7,1.282,0.3,90.282,3.197336,2.2534,2.9427,12.3016,-1.3484
11.16981132,LiPF6,303.15,0.476335146,12.3,3.4,2.7,1.282,0.3,90.282,3.197336,2.2534,2.9427,12.3016,-1.3484
12.0754717,LiPF6,313.15,0.474416374,12.3,3.4,2.7,1.282,0.3,90.282,3.197336,2.2534,2.9427,12.3016,-1.3484
9.58490566,LiPF6,273.15,0.979692996,12.3,3.4,2.7,1.282,0.3,90.282,3.197336,2.2534,2.9427,12.3016,-1.3484
11.54716981,LiPF6,283.15,0.975535657,12.3,3.4,2.7,1.282,0.3,90.282,3.197336,2.2534,2.9427,12.3016,-1.3484
13.66037736,LiPF6,293.15,0.971058523,12.3,3.4,2.7,1.282,0.3,90.282,3.197336,2.2534,2.9427,12.3016,-1.3484
15.39622642,LiPF6,303.15,0.967380876,12.3,3.4,2.7,1.282,0.3,90.282,3.197336,2.2534,2.9427,12.3016,-1.3484
16.98113208,LiPF6,313.15,0.955548449,12.3,3.4,2.7,1.282,0.3,90.282,3.197336,2.2534,2.9427,12.3016,-1.3484
8.301886792,LiPF6,273.15,1.473936681,12.3,3.4,2.7,1.282,0.3,90.282,3.197336,2.2534,2.9427,12.3016,-1.3484
10.33962264,LiPF6,283.15,1.469619444,12.3,3.4,2.7,1.282,0.3,90.282,3.197336,2.2534,2.9427,12.3016,-1.3484
12.67924528,LiPF6,293.15,1.464662616,12.3,3.4,2.7,1.282,0.3,90.282,3.197336,2.2534,2.9427,12.3016,-1.3484
15.01886792,LiPF6,303.15,1.459705788,12.3,3.4,2.7,1.282,0.3,90.282,3.197336,2.2534,2.9427,12.3016,-1.3484
16.75471698,LiPF6,313.15,1.456028142,12.3,3.4,2.7,1.282,0.3,90.282,3.197336,2.2534,2.9427,12.3016,-1.3484
7.245283019,LiPF6,273.15,1.967700672,12.3,3.4,2.7,1.282,0.3,90.282,3.197336,2.2534,2.9427,12.3016,-1.3484
9.132075472,LiPF6,283.15,1.96370323,12.3,3.4,2.7,1.282,0.3,90.282,3.197336,2.2534,2.9427,12.3016,-1.3484
11.32075472,LiPF6,293.15,1.959066198,12.3,3.4,2.7,1.282,0.3,90.282,3.197336,2.2534,2.9427,12.3016,-1.3484
13.35849057,LiPF6,303.15,1.963223537,12.3,3.4,2.7,1.282,0.3,90.282,3.197336,2.2534,2.9427,12.3016,-1.3484
15.01886792,LiPF6,313.15,1.959705788,12.3,3.4,2.7,1.282,0.3,90.282,3.197336,2.2534,2.9427,12.3016,-1.3484
7.037037037,LiPF6,273.15,0.5,11.3,3,2.9,1.05,0.3,87.874,3.026932,2.665,2.9861,12.4164,-1.358
8.333333333,LiPF6,283.15,0.5,11.3,3,2.9,1.05,0.3,87.874,3.026932,2.665,2.9861,12.4164,-1.358
9.62962963,LiPF6,293.15,0.5,11.3,3,2.9,1.05,0.3,87.874,3.026932,2.665,2.9861,12.4164,-1.358
10.83333333,LiPF6,303.15,0.5,11.3,3,2.9,1.05,0.3,87.874,3.026932,2.665,2.9861,12.4164,-1.358
11.66666667,LiPF6,313.15,0.5,11.3,3,2.9,1.05,0.3,87.874,3.026932,2.665,2.9861,12.4164,-1.358
8.333333333,LiPF6,273.15,0.99122807,11.3,3,2.9,1.05,0.3,87.874,3.026932,2.665,2.9861,12.4164,-1.358
10.18518519,LiPF6,283.15,0.99122807,11.3,3,2.9,1.05,0.3,87.874,3.026932,2.665,2.9861,12.4164,-1.358
12.31481481,LiPF6,293.15,0.99122807,11.3,3,2.9,1.05,0.3,87.874,3.026932,2.665,2.9861,12.4164,-1.358
14.62962963,LiPF6,303.15,0.99122807,11.3,3,2.9,1.05,0.3,87.874,3.026932,2.665,2.9861,12.4164,-1.358
16.11111111,LiPF6,313.15,0.99122807,11.3,3,2.9,1.05,0.3,87.874,3.026932,2.665,2.9861,12.4164,-1.358
7.12962963,LiPF6,273.15,1.49122807,11.3,3,2.9,1.05,0.3,87.874,3.026932,2.665,2.9861,12.4164,-1.358
9.259259259,LiPF6,283.15,1.49122807,11.3,3,2.9,1.05,0.3,87.874,3.026932,2.665,2.9861,12.4164,-1.358
11.75925926,LiPF6,293.15,1.49122807,11.3,3,2.9,1.05,0.3,87.874,3.026932,2.665,2.9861,12.4164,-1.358
14.25925926,LiPF6,303.15,1.49122807,11.3,3,2.9,1.05,0.3,87.874,3.026932,2.665,2.9861,12.4164,-1.358
16.2962963,LiPF6,313.15,1.48245614,11.3,3,2.9,1.05,0.3,87.874,3.026932,2.665,2.9861,12.4164,-1.358
6.296296296,LiPF6,273.15,1.98245614,11.3,3,2.9,1.05,0.3,87.874,3.026932,2.665,2.9861,12.4164,-1.358
8.425925926,LiPF6,283.15,1.98245614,11.3,3,2.9,1.05,0.3,87.874,3.026932,2.665,2.9861,12.4164,-1.358
10.92592593,LiPF6,293.15,1.98245614,11.3,3,2.9,1.05,0.3,87.874,3.026932,2.665,2.9861,12.4164,-1.358
13.42592593,LiPF6,303.15,1.98245614,11.3,3,2.9,1.05,0.3,87.874,3.026932,2.665,2.9861,12.4164,-1.358
15.83333333,LiPF6,313.15,1.98245614,11.3,3,2.9,1.05,0.3,87.874,3.026932,2.665,2.9861,12.4164,-1.358
6.388888889,LiPF6,273.15,0.491071429,11.4,3,3,1,0.3,89.474,3.082236,2.8628,2.995,12.44,-1.36
7.685185185,LiPF6,283.15,0.491071429,11.4,3,3,1,0.3,89.474,3.082236,2.8628,2.995,12.44,-1.36
9.351851852,LiPF6,293.15,0.491071429,11.4,3,3,1,0.3,89.474,3.082236,2.8628,2.995,12.44,-1.36
10.92592593,LiPF6,303.15,0.491071429,11.4,3,3,1,0.3,89.474,3.082236,2.8628,2.995,12.44,-1.36
12.40740741,LiPF6,313.15,0.5,11.4,3,3,1,0.3,89.474,3.082236,2.8628,2.995,12.44,-1.36
7.222222222,LiPF6,273.15,1,11.4,3,3,1,0.3,89.474,3.082236,2.8628,2.995,12.44,-1.36
9.074074074,LiPF6,283.15,1,11.4,3,3,1,0.3,89.474,3.082236,2.8628,2.995,12.44,-1.36
11.11111111,LiPF6,293.15,1,11.4,3,3,1,0.3,89.474,3.082236,2.8628,2.995,12.44,-1.36
13.14814815,LiPF6,303.15,1,11.4,3,3,1,0.3,89.474,3.082236,2.8628,2.995,12.44,-1.36
14.90740741,LiPF6,313.15,1,11.4,3,3,1,0.3,89.474,3.082236,2.8628,2.995,12.44,-1.36
6.388888889,LiPF6,273.15,1.5,11.4,3,3,1,0.3,89.474,3.082236,2.8628,2.995,12.44,-1.36
8.425925926,LiPF6,283.15,1.5,11.4,3,3,1,0.3,89.474,3.082236,2.8628,2.995,12.44,-1.36
10.64814815,LiPF6,293.15,1.5,11.4,3,3,1,0.3,89.474,3.082236,2.8628,2.995,12.44,-1.36
12.87037037,LiPF6,303.15,1.5,11.4,3,3,1,0.3,89.474,3.082236,2.8628,2.995,12.44,-1.36
15.37037037,LiPF6,313.15,1.5,11.4,3,3,1,0.3,89.474,3.082236,2.8628,2.995,12.44,-1.36
5.092592593,LiPF6,273.15,2,11.4,3,3,1,0.3,89.474,3.082236,2.8628,2.995,12.44,-1.36
7.037037037,LiPF6,283.15,2,11.4,3,3,1,0.3,89.474,3.082236,2.8628,2.995,12.44,-1.36
9.351851852,LiPF6,293.15,2,11.4,3,3,1,0.3,89.474,3.082236,2.8628,2.995,12.44,-1.36
11.75925926,LiPF6,303.15,2,11.4,3,3,1,0.3,89.474,3.082236,2.8628,2.995,12.44,-1.36
13.98148148,LiPF6,313.15,2,11.4,3,3,1,0.3,89.474,3.082236,2.8628,2.995,12.44,-1.36
6.074074074,LiPF6,273.15,0.508474576,12.7,3.5,2.8,1.265,0.3,93.284,3.322893,2.4472,2.9452,12.3083,-1.349
7.259259259,LiPF6,283.15,0.508474576,12.7,3.5,2.8,1.265,0.3,93.284,3.322893,2.4472,2.9452,12.3083,-1.349
8.666666667,LiPF6,293.15,0.508474576,12.7,3.5,2.8,1.265,0.3,93.284,3.322893,2.4472,2.9452,12.3083,-1.349
9.777777778,LiPF6,303.15,0.508474576,12.7,3.5,2.8,1.265,0.3,93.284,3.322893,2.4472,2.9452,12.3083,-1.349
10.59259259,LiPF6,313.15,0.508474576,12.7,3.5,2.8,1.265,0.3,93.284,3.322893,2.4472,2.9452,12.3083,-1.349
7.481481481,LiPF6,273.15,1,12.7,3.5,2.8,1.265,0.3,93.284,3.322893,2.4472,2.9452,12.3083,-1.349
9.111111111,LiPF6,283.15,1,12.7,3.5,2.8,1.265,0.3,93.284,3.322893,2.4472,2.9452,12.3083,-1.349
10.88888889,LiPF6,293.15,1,12.7,3.5,2.8,1.265,0.3,93.284,3.322893,2.4472,2.9452,12.3083,-1.349
12.2962963,LiPF6,303.15,1,12.7,3.5,2.8,1.265,0.3,93.284,3.322893,2.4472,2.9452,12.3083,-1.349
14,LiPF6,313.15,1.008474576,12.7,3.5,2.8,1.265,0.3,93.284,3.322893,2.4472,2.9452,12.3083,-1.349
6.666666667,LiPF6,273.15,1.491525424,12.7,3.5,2.8,1.265,0.3,93.284,3.322893,2.4472,2.9452,12.3083,-1.349
8.444444444,LiPF6,283.15,1.491525424,12.7,3.5,2.8,1.265,0.3,93.284,3.322893,2.4472,2.9452,12.3083,-1.349
10.51851852,LiPF6,293.15,1.491525424,12.7,3.5,2.8,1.265,0.3,93.284,3.322893,2.4472,2.9452,12.3083,-1.349
12.51851852,LiPF6,303.15,1.491525424,12.7,3.5,2.8,1.265,0.3,93.284,3.322893,2.4472,2.9452,12.3083,-1.349
14.51851852,LiPF6,313.15,1.491525424,12.7,3.5,2.8,1.265,0.3,93.284,3.322893,2.4472,2.9452,12.3083,-1.349
5.555555556,LiPF6,273.15,1.991525424,12.7,3.5,2.8,1.265,0.3,93.284,3.322893,2.4472,2.9452,12.3083,-1.349
7.333333333,LiPF6,283.15,1.991525424,12.7,3.5,2.8,1.265,0.3,93.284,3.322893,2.4472,2.9452,12.3083,-1.349
9.259259259,LiPF6,293.15,1.991525424,12.7,3.5,2.8,1.265,0.3,93.284,3.322893,2.4472,2.9452,12.3083,-1.349
11.25925926,LiPF6,303.15,1.991525424,12.7,3.5,2.8,1.265,0.3,93.284,3.322893,2.4472,2.9452,12.3083,-1.349
13.11111111,LiPF6,313.15,1.991525424,12.7,3.5,2.8,1.265,0.3,93.284,3.322893,2.4472,2.9452,12.3083,-1.349
4.814814815,LiPF6,273.15,0.5,13.5,3.7,3,1.231,0.3,99.288,3.574007,2.8348,2.9502,12.3217,-1.3502
5.703703704,LiPF6,283.15,0.49137931,13.5,3.7,3,1.231,0.3,99.288,3.574007,2.8348,2.9502,12.3217,-1.3502
6.814814815,LiPF6,293.15,0.49137931,13.5,3.7,3,1.231,0.3,99.288,3.574007,2.8348,2.9502,12.3217,-1.3502
7.851851852,LiPF6,303.15,0.49137931,13.5,3.7,3,1.231,0.3,99.288,3.574007,2.8348,2.9502,12.3217,-1.3502
8.962962963,LiPF6,313.15,0.49137931,13.5,3.7,3,1.231,0.3,99.288,3.574007,2.8348,2.9502,12.3217,-1.3502
5.111111111,LiPF6,273.15,1,13.5,3.7,3,1.231,0.3,99.288,3.574007,2.8348,2.9502,12.3217,-1.3502
6.444444444,LiPF6,283.15,1,13.5,3.7,3,1.231,0.3,99.288,3.574007,2.8348,2.9502,12.3217,-1.3502
7.851851852,LiPF6,293.15,1,13.5,3.7,3,1.231,0.3,99.288,3.574007,2.8348,2.9502,12.3217,-1.3502
9.481481481,LiPF6,303.15,1,13.5,3.7,3,1.231,0.3,99.288,3.574007,2.8348,2.9502,12.3217,-1.3502
10.96296296,LiPF6,313.15,1,13.5,3.7,3,1.231,0.3,99.288,3.574007,2.8348,2.9502,12.3217,-1.3502
4.296296296,LiPF6,273.15,1.50862069,13.5,3.7,3,1.231,0.3,99.288,3.574007,2.8348,2.9502,12.3217,-1.3502
5.481481481,LiPF6,283.15,1.50862069,13.5,3.7,3,1.231,0.3,99.288,3.574007,2.8348,2.9502,12.3217,-1.3502
7.037037037,LiPF6,293.15,1.50862069,13.5,3.7,3,1.231,0.3,99.288,3.574007,2.8348,2.9502,12.3217,-1.3502
8.518518519,LiPF6,303.15,1.50862069,13.5,3.7,3,1.231,0.3,99.288,3.574007,2.8348,2.9502,12.3217,-1.3502
10.07407407,LiPF6,313.15,1.5,13.5,3.7,3,1.231,0.3,99.288,3.574007,2.8348,2.9502,12.3217,-1.3502
3.259259259,LiPF6,273.15,2.00862069,13.5,3.7,3,1.231,0.3,99.288,3.574007,2.8348,2.9502,12.3217,-1.3502
4.592592593,LiPF6,283.15,2.00862069,13.5,3.7,3,1.231,0.3,99.288,3.574007,2.8348,2.9502,12.3217,-1.3502
6.148148148,LiPF6,293.15,2.00862069,13.5,3.7,3,1.231,0.3,99.288,3.574007,2.8348,2.9502,12.3217,-1.3502
7.851851852,LiPF6,303.15,2.00862069,13.5,3.7,3,1.231,0.3,99.288,3.574007,2.8348,2.9502,12.3217,-1.3502
9.703703704,LiPF6,313.15,2.00862069,13.5,3.7,3,1.231,0.3,99.288,3.574007,2.8348,2.9502,12.3217,-1.3502
5.925925926,LiPF6,273.15,0.570175439,13.1,3.6,2.9,1.248,0.3,96.286,3.44845,2.641,2.9477,12.315,-1.3496
7.037037037,LiPF6,283.15,0.570175439,13.1,3.6,2.9,1.248,0.3,96.286,3.44845,2.641,2.9477,12.315,-1.3496
8.222222222,LiPF6,293.15,0.570175439,13.1,3.6,2.9,1.248,0.3,96.286,3.44845,2.641,2.9477,12.315,-1.3496
9.407407407,LiPF6,303.15,0.570175439,13.1,3.6,2.9,1.248,0.3,96.286,3.44845,2.641,2.9477,12.315,-1.3496
10.2962963,LiPF6,313.15,0.570175439,13.1,3.6,2.9,1.248,0.3,96.286,3.44845,2.641,2.9477,12.315,-1.3496
6.37037037,LiPF6,273.15,1.078947368,13.1,3.6,2.9,1.248,0.3,96.286,3.44845,2.641,2.9477,12.315,-1.3496
7.851851852,LiPF6,283.15,1.078947368,13.1,3.6,2.9,1.248,0.3,96.286,3.44845,2.641,2.9477,12.315,-1.3496
9.481481481,LiPF6,293.15,1.078947368,13.1,3.6,2.9,1.248,0.3,96.286,3.44845,2.641,2.9477,12.315,-1.3496
11.11111111,LiPF6,303.15,1.078947368,13.1,3.6,2.9,1.248,0.3,96.286,3.44845,2.641,2.9477,12.315,-1.3496
12.2962963,LiPF6,313.15,1.087719298,13.1,3.6,2.9,1.248,0.3,96.286,3.44845,2.641,2.9477,12.315,-1.3496
5.407407407,LiPF6,273.15,1.596491228,13.1,3.6,2.9,1.248,0.3,96.286,3.44845,2.641,2.9477,12.315,-1.3496
7.037037037,LiPF6,283.15,1.596491228,13.1,3.6,2.9,1.248,0.3,96.286,3.44845,2.641,2.9477,12.315,-1.3496
8.814814815,LiPF6,293.15,1.596491228,13.1,3.6,2.9,1.248,0.3,96.286,3.44845,2.641,2.9477,12.315,-1.3496
10.66666667,LiPF6,303.15,1.596491228,13.1,3.6,2.9,1.248,0.3,96.286,3.44845,2.641,2.9477,12.315,-1.3496
12.44444444,LiPF6,313.15,1.596491228,13.1,3.6,2.9,1.248,0.3,96.286,3.44845,2.641,2.9477,12.315,-1.3496
4.740740741,LiPF6,273.15,2.105263158,13.1,3.6,2.9,1.248,0.3,96.286,3.44845,2.641,2.9477,12.315,-1.3496
6.37037037,LiPF6,283.15,2.105263158,13.1,3.6,2.9,1.248,0.3,96.286,3.44845,2.641,2.9477,12.315,-1.3496
8.222222222,LiPF6,293.15,2.105263158,13.1,3.6,2.9,1.248,0.3,96.286,3.44845,2.641,2.9477,12.315,-1.3496
10.22222222,LiPF6,303.15,2.105263158,13.1,3.6,2.9,1.248,0.3,96.286,3.44845,2.641,2.9477,12.315,-1.3496
12.07407407,LiPF6,313.15,2.114035088,13.1,3.6,2.9,1.248,0.3,96.286,3.44845,2.641,2.9477,12.315,-1.3496
8.518518519,LiPF6,273.15,0.485055231,11.1,3,2.7,1.15,0.3,84.674,2.916324,2.2694,2.9683,12.3692,-1.354
10,LiPF6,283.15,0.48245614,11.1,3,2.7,1.15,0.3,84.674,2.916324,2.2694,2.9683,12.3692,-1.354
11.48148148,LiPF6,293.15,0.47985705,11.1,3,2.7,1.15,0.3,84.674,2.916324,2.2694,2.9683,12.3692,-1.354
12.87037037,LiPF6,303.15,0.477420403,11.1,3,2.7,1.15,0.3,84.674,2.916324,2.2694,2.9683,12.3692,-1.354
13.7037037,LiPF6,313.15,0.475958415,11.1,3,2.7,1.15,0.3,84.674,2.916324,2.2694,2.9683,12.3692,-1.354
10.37037037,LiPF6,273.15,0.981806368,11.1,3,2.7,1.15,0.3,84.674,2.916324,2.2694,2.9683,12.3692,-1.354
12.5,LiPF6,283.15,0.969298246,11.1,3,2.7,1.15,0.3,84.674,2.916324,2.2694,2.9683,12.3692,-1.354
14.62962963,LiPF6,293.15,0.974333983,11.1,3,2.7,1.15,0.3,84.674,2.916324,2.2694,2.9683,12.3692,-1.354
16.66666667,LiPF6,303.15,0.961988304,11.1,3,2.7,1.15,0.3,84.674,2.916324,2.2694,2.9683,12.3692,-1.354
18.42592593,LiPF6,313.15,0.958901884,11.1,3,2.7,1.15,0.3,84.674,2.916324,2.2694,2.9683,12.3692,-1.354
10.27777778,LiPF6,273.15,1.473196881,11.1,3,2.7,1.15,0.3,84.674,2.916324,2.2694,2.9683,12.3692,-1.354
12.77777778,LiPF6,283.15,1.468810916,11.1,3,2.7,1.15,0.3,84.674,2.916324,2.2694,2.9683,12.3692,-1.354
15.37037037,LiPF6,293.15,1.464262508,11.1,3,2.7,1.15,0.3,84.674,2.916324,2.2694,2.9683,12.3692,-1.354
18.05555556,LiPF6,303.15,1.459551657,11.1,3,2.7,1.15,0.3,84.674,2.916324,2.2694,2.9683,12.3692,-1.354
20.27777778,LiPF6,313.15,1.455653021,11.1,3,2.7,1.15,0.3,84.674,2.916324,2.2694,2.9683,12.3692,-1.354
8.703703704,LiPF6,273.15,1.967186485,11.1,3,2.7,1.15,0.3,84.674,2.916324,2.2694,2.9683,12.3692,-1.354
11.01851852,LiPF6,283.15,1.963125406,11.1,3,2.7,1.15,0.3,84.674,2.916324,2.2694,2.9683,12.3692,-1.354
13.7962963,LiPF6,293.15,1.958252112,11.1,3,2.7,1.15,0.3,84.674,2.916324,2.2694,2.9683,12.3692,-1.354
16.57407407,LiPF6,303.15,1.962150747,11.1,3,2.7,1.15,0.3,84.674,2.916324,2.2694,2.9683,12.3692,-1.354
18.88888889,LiPF6,313.15,1.949317739,11.1,3,2.7,1.15,0.3,84.674,2.916324,2.2694,2.9683,12.3692,-1.354
7.314814815,LiPF6,273.15,0.491071429,11.2,3,2.8,1.1,0.3,86.274,2.971628,2.4672,2.9772,12.3928,-1.356
8.703703704,LiPF6,283.15,0.491071429,11.2,3,2.8,1.1,0.3,86.274,2.971628,2.4672,2.9772,12.3928,-1.356
10.18518519,LiPF6,293.15,0.491071429,11.2,3,2.8,1.1,0.3,86.274,2.971628,2.4672,2.9772,12.3928,-1.356
11.48148148,LiPF6,303.15,0.491071429,11.2,3,2.8,1.1,0.3,86.274,2.971628,2.4672,2.9772,12.3928,-1.356
12.40740741,LiPF6,313.15,0.491071429,11.2,3,2.8,1.1,0.3,86.274,2.971628,2.4672,2.9772,12.3928,-1.356
9.074074074,LiPF6,273.15,1,11.2,3,2.8,1.1,0.3,86.274,2.971628,2.4672,2.9772,12.3928,-1.356
11.2037037,LiPF6,283.15,0.991071429,11.2,3,2.8,1.1,0.3,86.274,2.971628,2.4672,2.9772,12.3928,-1.356
13.33333333,LiPF6,293.15,1,11.2,3,2.8,1.1,0.3,86.274,2.971628,2.4672,2.9772,12.3928,-1.356
15.64814815,LiPF6,303.15,1,11.2,3,2.8,1.1,0.3,86.274,2.971628,2.4672,2.9772,12.3928,-1.356
17.12962963,LiPF6,313.15,1,11.2,3,2.8,1.1,0.3,86.274,2.971628,2.4672,2.9772,12.3928,-1.356
8.888888889,LiPF6,273.15,1.5,11.2,3,2.8,1.1,0.3,86.274,2.971628,2.4672,2.9772,12.3928,-1.356
11.01851852,LiPF6,283.15,1.5,11.2,3,2.8,1.1,0.3,86.274,2.971628,2.4672,2.9772,12.3928,-1.356
13.61111111,LiPF6,293.15,1.5,11.2,3,2.8,1.1,0.3,86.274,2.971628,2.4672,2.9772,12.3928,-1.356
16.2962963,LiPF6,303.15,1.5,11.2,3,2.8,1.1,0.3,86.274,2.971628,2.4672,2.9772,12.3928,-1.356
18.7962963,LiPF6,313.15,1.5,11.2,3,2.8,1.1,0.3,86.274,2.971628,2.4672,2.9772,12.3928,-1.356
7.87037037,LiPF6,273.15,2,11.2,3,2.8,1.1,0.3,86.274,2.971628,2.4672,2.9772,12.3928,-1.356
10.27777778,LiPF6,283.15,2,11.2,3,2.8,1.1,0.3,86.274,2.971628,2.4672,2.9772,12.3928,-1.356
12.77777778,LiPF6,293.15,2,11.2,3,2.8,1.1,0.3,86.274,2.971628,2.4672,2.9772,12.3928,-1.356
15.37037037,LiPF6,303.15,2,11.2,3,2.8,1.1,0.3,86.274,2.971628,2.4672,2.9772,12.3928,-1.356
17.68518519,LiPF6,313.15,2.008928571,11.2,3,2.8,1.1,0.3,86.274,2.971628,2.4672,2.9772,12.3928,-1.356
4.28,LiPF6,273.15,0.5,11.8,3,3,1,0.1,89.878,3.193312,2.4656,2.995,12.44,-1.36
5.96,LiPF6,273.15,0.5,11.6,3,3,1,0.2,89.676,3.137774,2.6642,2.995,12.44,-1.36
6.47,LiPF6,273.15,0.5,11.4,3,3,1,0.3,89.474,3.082236,2.8628,2.995,12.44,-1.36
1.12,LiPF6,273.15,0.5,15,4,3,1.33,0,104.1,3.95138,2.227,2.931,12.271,-1.346
2.55,LiPF6,273.15,0.5,14.5,3.9,3,1.297,0.1,102.496,3.825589,2.4296,2.9374,12.2879,-1.3474
3.68,LiPF6,273.15,0.5,14,3.8,3,1.264,0.2,100.892,3.699798,2.6322,2.9438,12.3048,-1.3488
4.75,LiPF6,273.15,0.5,13.5,3.7,3,1.231,0.3,99.288,3.574007,2.8348,2.9502,12.3217,-1.3502
5.73,LiPF6,273.15,1,12,3,3,1,0,90.08,3.24885,2.267,2.995,12.44,-1.36
6.52,LiPF6,273.15,1,11.8,3,3,1,0.1,89.878,3.193312,2.4656,2.995,12.44,-1.36
7.32,LiPF6,273.15,1,11.6,3,3,1,0.2,89.676,3.137774,2.6642,2.995,12.44,-1.36
7.19,LiPF6,273.15,1,11.4,3,3,1,0.3,89.474,3.082236,2.8628,2.995,12.44,-1.36
2.99,LiPF6,273.15,1,15,4,3,1.33,0,104.1,3.95138,2.227,2.931,12.271,-1.346
3.58,LiPF6,273.15,1,14.5,3.9,3,1.297,0.1,102.496,3.825589,2.4296,2.9374,12.2879,-1.3474
4.84,LiPF6,273.15,1,14,3.8,3,1.264,0.2,100.892,3.699798,2.6322,2.9438,12.3048,-1.3488
5.13,LiPF6,273.15,1,13.5,3.7,3,1.231,0.3,99.288,3.574007,2.8348,2.9502,12.3217,-1.3502
6.09,LiPF6,273.15,1.5,12,3,3,1,0,90.08,3.24885,2.267,2.995,12.44,-1.36
6.64,LiPF6,273.15,1.5,11.8,3,3,1,0.1,89.878,3.193312,2.4656,2.995,12.44,-1.36
6.45,LiPF6,273.15,1.5,11.6,3,3,1,0.2,89.676,3.137774,2.6642,2.995,12.44,-1.36
6.42,LiPF6,273.15,1.5,11.4,3,3,1,0.3,89.474,3.082236,2.8628,2.995,12.44,-1.36
